iter	Passed	Remaining
402	10172	15069
403	10191	15035
404	10208	14998
405	10227	14963
406	10242	14923
407	10262	14891
408	10278	14852
409	10304	14829
410	10335	14811
411	10362	14789
412	10387	14764
413	10412	14738
414	10439	14715
415	10462	14688
416	10488	14664
417	10516	14642
418	10545	14622
419	10577	14606
420	10601	14580
421	10627	14555
422	10653	14532
423	10683	14512
424	10709	14489
425	10734	14464
426	10760	14439
427	10787	14416
428	10810	14389
429	10839	14368
430	10869	14349
431	10895	14326
432	10925	14305
433	10946	14276
434	10975	14255
435	11002	14233
436	11031	14212
437	11058	14189
438	11088	14170
439	11117	14149
440	11147	14130
441	11177	14110
442	11207	14091
443	11234	14068
444	11265	14050
445	11295	14030
446	11326	14012
447	11363	14000
448	11397	13986
449	11428	13968
450	11460	13951
451	11488	13929
452	11515	13904
453	11549	13889
454	11575	13865
455	11606	13845
456	11636	13825
457	11667	13807
458	11694	13784
459	11724	13763
460	11749	13738
461	11777	13715
462	11806	13693
463	11835	13671
464	11862	13648
465	11892	13627
466	11922	13607
467	11956	13591
468	11990	13575
469	12021	13556
470	12050	13534
471	12081	13514
472	12105	13487
473	12135	13466
474	12166	13447
475	12198	13428
476	12226	13405
477	12257	13385
478	12283	13360
479	12309	13335
480	12337	13312
481	12368	13291
482	12393	13265
483	12418	13240
484	12449	13219
485	12479	13198
486	12508	13175
487	12535	13152
488	12562	13127
489	12585	13099
490	12613	13076
491	12643	13054
492	12667	13026
493	12694	13003
494	12722	12979
495	12753	12959
496	12780	12934
497	12808	12911
498	12834	12886
499	12862	12862
500	12892	12841
501	12916	12813
502	12946	12791
503	12974	12768
504	13006	12748
505	13034	12725
506	13063	12702
507	13088	12675
508	13111	12647
509	13139	12624
510	13166	12599
511	13190	12571
512	13218	12549
513	13248	12526
514	13273	12500
515	13301	12476
516	13325	12449
517	13355	12427
518	13383	12403
519	13413	12382
520	13446	12362
521	13472	12336
522	13506	12318
523	13540	12300
524	13576	12283
525	13606	12261
526	13633	12236
527	13659	12210
528	13686	12185
529	13712	12160
530	13740	12136
531	13768	12112
532	13796	12088
533	13821	12061
534	13845	12033
535	13874	12011
536	13904	11988
537	13930	11962
538	13962	11942
539	13993	11920
540	14024	11899
541	14066	11886
542	14112	11877
543	14149	11860
544	14185	11842
545	14219	11823
546	14244	11796
547	14270	11770
548	14295	11743
549	14320	11716
550	14350	11693
551	14381	11671
552	14411	11649
553	14440	11625
554	14468	11600
555	14494	11574
556	14524	11551
557	14551	11526
558	14577	11500
559	14610	11479
560	14643	11458
561	14675	11437
562	14704	11413
563	14732	11389
564	14761	11364
565	14784	11336
566	14818	11316
567	14845	11291
568	14877	11268
569	14905	11244
570	14935	11221
571	14962	11195
572	14991	11171
573	15024	11150
574	15051	11125
575	15083	11103
576	15109	11077
577	15135	11050
578	15160	11023
579	15186	10997
580	15214	10972
581	15241	10946
582	15263	10917
583	15289	10891
584	15319	10867
585	15347	10842
586	15373	10816
587	15399	10790
588	15429	10766
589	15455	10740
590	15480	10713
591	15503	10685
592	15532	10660
593	15561	10636
594	15589	10611
595	15613	10583
596	15640	10558
597	15669	10533
598	15696	10507
599	15725	10483
600	15752	10458
601	15782	10434
602	15811	10409
603	15841	10386
604	15867	10360
605	15898	10336
606	15925	10310
607	15951	10284
608	15976	10257
609	16003	10232
610	16030	10205
611	16057	10180
612	16085	10155
613	16112	10129
614	16136	10101
615	16160	10074
616	16190	10050
617	16215	10023
618	16243	9998
619	16275	9975
620	16304	9950
621	16333	9926
622	16364	9902
623	16391	9876
