iter	MultiClass
0	0.9373318067
1	0.812270027
2	0.7162497803
3	0.6374771068
4	0.5717309809
5	0.5142257925
6	0.4658124088
7	0.4252667169
8	0.3897980592
9	0.3580977203
10	0.331395616
11	0.3066774315
12	0.2847832059
13	0.2649021194
14	0.2473611495
15	0.2329364454
16	0.2192171586
17	0.2065213517
18	0.1957436489
19	0.185826871
20	0.1773433027
21	0.1698027173
22	0.1625026651
23	0.1565083091
24	0.1510184525
25	0.1462169599
26	0.1416359291
27	0.1366637021
28	0.1323229424
29	0.1288965097
30	0.1257098036
31	0.1225876343
32	0.1196704272
33	0.1172540676
34	0.1151032155
35	0.1128858875
36	0.1111231485
37	0.1094098954
38	0.1044596963
39	0.1028876161
40	0.1014212772
41	0.1000279534
42	0.09899676179
43	0.0980787889
44	0.09589073043
45	0.09460004025
46	0.09380580511
47	0.09288398128
48	0.09211818595
49	0.09136052926
50	0.09047664414
51	0.0900355693
52	0.0895048839
53	0.08910455865
54	0.08825913805
55	0.08783076556
56	0.0874048356
57	0.08669470682
58	0.08602023342
59	0.08545725698
60	0.08489415261
61	0.08431098102
62	0.08368047073
63	0.08344860515
64	0.08331098338
65	0.08288139562
66	0.08261929217
67	0.08237591591
68	0.08214843595
69	0.08177259793
70	0.08110711158
71	0.08091637033
72	0.0807636816
73	0.08023758949
74	0.08009117084
75	0.07998318861
76	0.07956093626
77	0.0791015247
78	0.07889538899
79	0.07880086707
80	0.07868976218
81	0.07802055855
82	0.0777974201
83	0.07746255318
84	0.0772244271
85	0.07712977252
86	0.07688321238
87	0.0765447598
88	0.07637777965
89	0.07628629205
90	0.07615142041
91	0.07586583039
92	0.07552203801
93	0.07490205346
94	0.07471804795
95	0.07464010361
96	0.07448411069
97	0.07412695716
98	0.07401294764
99	0.0738613137
100	0.07367147848
101	0.073512443
102	0.07329423731
103	0.07319957508
104	0.07316333993
105	0.07310403886
106	0.07282466044
107	0.07262088326
108	0.07229040461
109	0.07214549149
110	0.07176264198
111	0.07164039004
112	0.07157059572
113	0.07145352529
114	0.07135801102
115	0.07118654057
116	0.07100951655
117	0.07091616569
118	0.07083954672
119	0.07077532792
120	0.07039305186
121	0.07008055803
122	0.06973487286
123	0.06971121041
124	0.0696555081
125	0.06937383497
126	0.06924129098
127	0.06898129412
128	0.06892176303
129	0.06871167166
130	0.06848595991
131	0.06842206894
132	0.06815184333
133	0.06807579884
134	0.0679972104
135	0.06783718398
136	0.06776979794
137	0.06773530773
138	0.06764813654
139	0.06758572325
140	0.06750017577
141	0.06740248453
142	0.06724057979
143	0.0669702668
144	0.06687369668
145	0.06681811828
146	0.06669808179
147	0.06666558259
148	0.06656756596
149	0.06641729658
150	0.06634504609
151	0.06604781361
152	0.06581984355
153	0.06573719393
154	0.06572573476
155	0.06560605397
156	0.06555797294
157	0.06548356741
158	0.06546757112
159	0.06538467259
160	0.06535022568
161	0.06528169192
162	0.06521794071
163	0.06512975355
164	0.06506305719
165	0.0649670559
166	0.064819079
167	0.06479818419
168	0.06476568684
169	0.06467019182
170	0.06457939877
171	0.06425134003
172	0.06413011905
173	0.06394483906
174	0.0636943757
175	0.06349169475
176	0.06340879663
177	0.06326366403
178	0.06318866602
179	0.06312957933
180	0.0630904215
181	0.06305245515
182	0.06297452753
183	0.06292989508
184	0.06272543871
185	0.06265823227
186	0.06261888193
187	0.06254907178
188	0.06249134969
189	0.062459974
190	0.06242289828
191	0.06235924603
192	0.0622958059
193	0.06227883394
194	0.06224381802
195	0.06223138398
196	0.06217875679
197	0.06214486159
198	0.06210190309
199	0.06208715611
200	0.06198473307
201	0.06193422867
202	0.06187598112
203	0.06185062884
204	0.06183487192
205	0.06178759621
206	0.0617260547
207	0.06151961441
208	0.06149737708
209	0.06144481796
210	0.06137616203
211	0.06120187309
212	0.06113973223
213	0.06092923171
214	0.06090853191
215	0.06074135193
216	0.06063507232
217	0.06052837199
218	0.06047462972
219	0.06040994458
220	0.06029490411
221	0.06021986727
222	0.06003454507
223	0.06001105537
224	0.0599754825
225	0.05983062354
226	0.05979109958
227	0.05977076406
228	0.0597206215
229	0.05965544663
230	0.05959091785
231	0.05952672955
232	0.05945391962
233	0.0594066445
234	0.05935137454
235	0.05930952954
236	0.05918114988
237	0.05913284677
238	0.05909112898
239	0.05902537009
240	0.05895796795
241	0.05892135763
242	0.05876528512
243	0.0586949905
244	0.05866242281
245	0.05860973175
246	0.05847043203
247	0.05842912811
248	0.05837557568
249	0.05829927197
250	0.05822015563
251	0.05813120594
252	0.05807239221
253	0.05801005076
254	0.0579700574
255	0.05781675625
256	0.05779070967
257	0.05773481672
258	0.05770345376
259	0.05766486059
260	0.0576206534
261	0.05753693016
262	0.05742768381
263	0.05731696977
264	0.05725497692
265	0.05721014611
266	0.05713386822
267	0.05706290899
268	0.05702495158
269	0.05696371077
270	0.05691724252
271	0.05688061415
272	0.05686989779
273	0.05683382586
274	0.05678694702
275	0.0566222337
276	0.05658191309
277	0.05647623322
278	0.05644548944
279	0.05629863383
280	0.0561475305
281	0.05610522551
282	0.05596992223
283	0.0559318899
284	0.05587225522
285	0.05577012999
286	0.055752763
287	0.05570401694
288	0.05566707254
289	0.05553808986
290	0.05552674459
291	0.05550015945
292	0.05543522366
293	0.05539662219
294	0.05536503122
295	0.05533888481
296	0.0553120311
297	0.05527127275
298	0.05521508213
299	0.05518016574
300	0.05513849022
